,SNIa_Probability,SNII_Probability,SNIbc_Probability,SLSN_Probability,ZTF_ID,host_ra,hostdec,has_host?,TNS_Classification,Alerce_SNIa_Probability,Alerce_SNII_Probability,Alerce_SNIbc_Probability,Alerce_SLSN_Probability
197,0.476666667,0.161,0.241333333,0.121,ZTF21abzhxgp,342.9053787,17.3843917,True,Object Not Found,0.33,0.16,0.238,0.272
198,0.618666667,0.091666667,0.253666667,0.036,ZTF21abtavkd,,,False,Object Not Found,0.456,0.104,0.298,0.142
199,0.204666667,0.529,0.183666667,0.082666667,ZTF21abvubre,346.0163807,-4.21899586,True,Object Not Found,0.146,0.22,0.226,0.408
200,0.575,0.133333333,0.117,0.174666667,ZTF21abskgap,55.72657246,46.02823217,True,Object Not Found,0.36,0.118,0.468,0.054
201,0.215333333,0.413333333,0.193,0.178333333,ZTF21abplsfi,44.99337786,12.2069505,True,Object Not Found,0.388,0.162,0.384,0.066
202,0.383,0.363666667,0.249666667,0.003666667,ZTF21abvtynt,344.4127556,14.50131445,True,Object Not Found,0.118,0.314,0.108,0.46
203,0.163666667,0.215333333,0.617333333,0.003666667,ZTF21abrpdjh,55.30360091,5.63183165,True,Object Not Found,0.242,0.202,0.516,0.04
204,0.618333333,0.113666667,0.253666667,0.014333333,ZTF21abvtikp,324.645691,-18.36954803,True,Object Not Found,0.436,0.184,0.224,0.156
205,0.165333333,0.213,0.62,0.001666667,ZTF21abfionl,128.9179977,39.73678193,True,Object Not Found,0.164,0.328,0.284,0.224
206,0.022666667,0.920333333,0.024333333,0.032666667,ZTF21abhhrpj,326.4574276,15.18440132,True,Object Not Found,0.098,0.592,0.132,0.178
207,0.572666667,0.140666667,0.266,0.020666667,ZTF21absvnfg,356.7489101,-10.72903421,True,Object Not Found,0.25,0.192,0.162,0.396
208,0.160666667,0.238333333,0.597666667,0.003333333,ZTF21abwnujf,121.7421152,53.0682487,True,Object Not Found,0.184,0.318,0.364,0.134
209,0.698666667,0.106,0.075333333,0.12,ZTF21abqpwpu,1.82511818,0.83944987,True,Object Not Found,0.622,0.082,0.244,0.052
210,0.496333333,0.136666667,0.256666667,0.110333333,ZTF21abwgdih,241.43584,52.17011573,True,Object Not Found,0.208,0.254,0.166,0.372
211,0.171333333,0.203,0.570666667,0.055,ZTF21abplhpw,351.5578037,1.14120815,True,Object Not Found,0.22,0.18,0.502,0.098
212,0.358,0.284666667,0.351,0.006333333,ZTF21acehnkp,333.6488905,38.3927994,True,Object Not Found,0.302,0.128,0.394,0.176
213,0.621333333,0.114666667,0.234666667,0.029333333,ZTF21abuegvc,41.3032633,35.04737146,True,Object Not Found,0.32,0.122,0.432,0.126
214,0.377666667,0.159666667,0.414333333,0.048333333,ZTF21abynrbf,353.1358091,37.16668741,True,Object Not Found,0.244,0.146,0.432,0.178
215,0.378666667,0.301333333,0.312333333,0.007666667,ZTF21abvdjcu,105.5404418,44.10791038,True,Object Not Found,0.266,0.182,0.276,0.276
216,0.093,0.184,0.154333333,0.568666667,ZTF21aaynbxt,120.6201704,20.51401934,True,Object Not Found,0.196,0.346,0.292,0.166
217,0.368666667,0.281666667,0.303,0.046666667,ZTF21abwxdoq,325.1175858,41.57964199,True,Object Not Found,0.22,0.22,0.236,0.324
218,0.076333333,0.254,0.633333333,0.036333333,ZTF21abmjgwf,325.2262004,10.32513276,True,Object Not Found,0.142,0.24,0.452,0.166
219,0.633,0.138666667,0.199666667,0.028666667,ZTF21abvttgb,339.3528079,-20.70099707,True,Object Not Found,0.4,0.184,0.212,0.204
220,0.200333333,0.164666667,0.628666667,0.006333333,ZTF21abtvqpt,335.6225648,-7.24327182,True,Object Not Found,0.24,0.142,0.516,0.102
221,0.502,0.148666667,0.317,0.032333333,ZTF21absnilo,324.1539425,-18.63626159,True,Object Not Found,0.334,0.168,0.266,0.232
222,0.555,0.181333333,0.235333333,0.028333333,ZTF21abwznta,356.9561627,31.79827988,True,Object Not Found,0.288,0.172,0.262,0.278
223,0.658,0.121,0.142333333,0.078666667,ZTF21abqoyeq,6.36282948,2.41912577,True,Object Not Found,0.486,0.146,0.304,0.064
224,0.5,0.147666667,0.337666667,0.014666667,ZTF21abtmsie,339.7912213,41.78082148,True,Object Not Found,0.328,0.15,0.44,0.082
225,0.613666667,0.147,0.211333333,0.028,ZTF21abuawag,353.9376853,43.75091499,True,Object Not Found,0.326,0.168,0.348,0.158
226,0.390666667,0.374333333,0.231666667,0.003333333,ZTF21abtwxlc,14.07433545,15.41813777,True,Object Not Found,0.246,0.282,0.192,0.28
227,0.683333333,0.071666667,0.231666667,0.013333333,ZTF21abtbygc,359.6376191,-1.14488726,True,Object Not Found,0.572,0.108,0.224,0.096
228,0.569333333,0.18,0.240666667,0.01,ZTF21abrmevu,11.79223505,16.37271815,True,Object Not Found,0.354,0.232,0.25,0.164
229,0.384666667,0.200333333,0.15,0.265,ZTF21abqqcxf,28.31468374,10.29185187,True,Object Not Found,0.446,0.156,0.268,0.13
230,0.645666667,0.117666667,0.172333333,0.064333333,ZTF21abvrrmy,330.3216551,38.96291788,True,Object Not Found,0.46,0.12,0.302,0.118
231,0.132,0.373666667,0.491666667,0.002666667,ZTF21abovnee,39.3369606,-9.17685017,True,Object Not Found,0.186,0.204,0.462,0.148
232,0.632666667,0.148333333,0.078,0.141,ZTF21abuffew,47.98879462,7.88823335,True,Object Not Found,0.45,0.212,0.222,0.116
233,0.145,0.478666667,0.339333333,0.037,ZTF21abqrkgq,43.13862333,-3.11014357,True,Object Not Found,0.128,0.256,0.312,0.304
234,0.319666667,0.218,0.453333333,0.009,ZTF21abuuzrk,259.4078862,15.5999697,True,Object Not Found,0.326,0.128,0.436,0.11
235,0.465333333,0.198666667,0.236666667,0.099333333,ZTF21abvatsz,245.4957625,51.88230234,True,Object Not Found,0.234,0.214,0.228,0.324
236,0.633666667,0.092666667,0.131333333,0.142333333,ZTF21abutpwh,237.7356398,20.07481069,True,Object Not Found,0.51,0.092,0.278,0.12
237,0.144666667,0.585666667,0.137666667,0.132,ZTF21abdiymf,281.3604288,-25.45750558,True,Object Not Found,0.402,0.156,0.296,0.146
238,0.085,0.278,0.630333333,0.006666667,ZTF18aacemcn,146.5149433,33.52838001,True,Object Not Found,0.24,0.258,0.384,0.118
239,0.214,0.308333333,0.453,0.024666667,ZTF21abujdei,286.2780605,-11.27415749,True,Object Not Found,0.366,0.166,0.39,0.078
240,0.22,0.256,0.504666667,0.019333333,ZTF20aamdlml,242.1900497,22.10037438,True,Object Not Found,0.344,0.262,0.28,0.114
241,0.364333333,0.294333333,0.329333333,0.012,ZTF21abwtqbx,18.49188606,79.88017881,True,Object Not Found,0.228,0.214,0.194,0.364
242,0.625333333,0.121333333,0.104,0.149333333,ZTF21abtaxou,18.71737874,75.73681214,True,Object Not Found,0.368,0.106,0.494,0.032
243,0.531666667,0.276666667,0.171666667,0.02,ZTF18aacnlxz,134.9547263,38.10898169,True,Object Not Found,0.348,0.246,0.218,0.188
244,0.481666667,0.159666667,0.259666667,0.099,ZTF21acclgcx,270.4645749,33.91911821,True,Object Not Found,0.344,0.208,0.296,0.152
245,0.129666667,0.570666667,0.222,0.077666667,ZTF21abkqvdo,10.34660897,-15.6187289,True,Object Not Found,0.076,0.43,0.166,0.328
246,0.112666667,0.456,0.387,0.044333333,ZTF18aahpgxj,146.9892027,13.27892203,True,Object Not Found,0.176,0.368,0.19,0.266
247,0.600333333,0.114,0.244333333,0.041333333,ZTF21abujdzr,259.7310013,26.2688912,True,Object Not Found,0.388,0.192,0.238,0.182
248,0.236333333,0.167,0.584333333,0.012333333,ZTF21abvwwqq,13.34686807,-18.16604918,True,Object Not Found,0.304,0.23,0.228,0.238
249,0.062666667,0.419666667,0.467333333,0.050333333,ZTF18aacsudg,136.2779285,41.23096163,True,Object Not Found,0.102,0.368,0.242,0.288
250,0.733,0.121,0.058666667,0.087333333,ZTF21abprzfg,16.10307442,-13.36025892,True,Object Not Found,0.566,0.104,0.24,0.09
251,0.632,0.093666667,0.241,0.033333333,ZTF21abvdyoj,257.2075879,26.65040732,True,Object Not Found,0.52,0.148,0.254,0.078
252,0.317666667,0.145333333,0.119333333,0.417666667,ZTF21abrgkxi,268.5404315,38.87265116,True,No Classification,0.248,0.166,0.164,0.422
253,0.679666667,0.071333333,0.176666667,0.072333333,ZTF21abmdhes,,,False,SN Ia,0.502,0.08,0.366,0.052
254,0.426,0.117666667,0.426,0.030333333,ZTF21abvcuhk,35.98387679,-6.704616,True,SN Ib/c,0.366,0.108,0.468,0.058
255,0.067,0.574,0.331333333,0.027666667,ZTF21abmdhbo,21.23969474,-6.11781728,True,No Classification,0.062,0.464,0.15,0.324
256,0.179333333,0.259,0.351,0.210666667,ZTF21abkoccb,232.5289172,73.76400359,True,SN II,0.356,0.17,0.306,0.168
257,0.488333333,0.159666667,0.222333333,0.129666667,ZTF21acbfevj,238.8393542,58.35053625,True,No Classification,0.268,0.208,0.136,0.388
258,0.259666667,0.276,0.432666667,0.031666667,ZTF21abvhoyc,279.9000729,41.72794089,True,Object Not Found,0.47,0.098,0.382,0.05
259,0.200333333,0.310333333,0.212666667,0.276666667,ZTF21abqvxyx,21.2902873,7.11148962,True,No Classification,0.306,0.13,0.388,0.176
260,0.165333333,0.48,0.332,0.022666667,ZTF21abtcgoh,54.46666194,-14.9766553,True,SN II,0.036,0.522,0.146,0.296
261,0.288666667,0.460333333,0.167333333,0.083666667,ZTF21abowtqx,250.3263622,38.84740919,True,No Classification,0.16,0.3,0.192,0.348
262,0.321666667,0.213666667,0.362,0.102666667,ZTF21abwqdzi,,,False,No Classification,0.318,0.116,0.446,0.12
263,0.593333333,0.122,0.096666667,0.188,ZTF21abnvsic,257.1794409,39.53528866,True,SN Ia,0.4,0.24,0.192,0.168
264,0.128333333,0.371,0.497,0.003666667,ZTF21abrpdwb,56.28477544,2.20670804,True,SN II,0.21,0.222,0.464,0.104
265,0.624333333,0.147333333,0.150666667,0.077666667,ZTF21abuxuxj,56.173005,-10.19379879,True,SN Ia,0.64,0.124,0.216,0.02
266,0.188333333,0.206666667,0.115,0.49,ZTF21absyjff,,,False,SLSN-I,0.044,0.222,0.036,0.698
267,0.177,0.592,0.209333333,0.021666667,ZTF18aadmssd,102.6015219,43.05523404,True,Object Not Found,0.276,0.328,0.26,0.136
268,0.667,0.102666667,0.160333333,0.07,ZTF21abowuqe,263.1889006,37.09332029,True,Object Not Found,0.534,0.106,0.266,0.094
269,0.604,0.134666667,0.157333333,0.104,ZTF18aadzfso,106.823691,43.31639899,True,Object Not Found,0.53,0.12,0.286,0.064
270,0.124333333,0.322666667,0.412,0.141,ZTF21abrfxum,,,False,Object Not Found,0.142,0.264,0.3,0.294
271,0.582,0.078666667,0.220333333,0.119,ZTF21abyvjeq,313.048873,-1.59314683,True,Object Not Found,0.578,0.108,0.244,0.07
272,0.615333333,0.087666667,0.165333333,0.131666667,ZTF21abvyxfs,283.845268,50.4228602,True,Object Not Found,0.64,0.096,0.186,0.078
273,0.537333333,0.094666667,0.353,0.015,ZTF21abtuutw,2.30251505,-5.93886014,True,Object Not Found,0.444,0.128,0.364,0.064
274,0.232,0.245666667,0.513333333,0.009,ZTF17aadqidc,150.8074645,28.66241144,True,Object Not Found,0.352,0.138,0.386,0.124
275,0.093,0.340333333,0.367,0.199666667,ZTF21abmlahu,11.20126793,41.38964791,True,Object Not Found,0.142,0.328,0.286,0.244
276,0.523666667,0.098333333,0.315666667,0.062333333,ZTF21acajcyb,,,False,Object Not Found,0.364,0.2,0.216,0.22
277,0.369,0.344666667,0.280666667,0.005666667,ZTF21abtxxjk,81.18305285,64.91107882,True,Object Not Found,0.36,0.184,0.318,0.138
278,0.404333333,0.129333333,0.419333333,0.047,ZTF21abyqrli,37.32709579,-4.68393079,True,Object Not Found,0.362,0.16,0.398,0.08
279,0.213,0.227333333,0.546666667,0.013,ZTF18aaermez,153.178865,39.37396393,True,Object Not Found,0.336,0.16,0.436,0.068
280,0.345666667,0.295666667,0.356333333,0.002333333,ZTF21abwuvmz,28.99792515,7.65901795,True,Object Not Found,0.404,0.15,0.258,0.188
281,0.356,0.295,0.344,0.005,ZTF18aaeryml,130.3071957,32.09182943,True,Object Not Found,0.37,0.218,0.272,0.14
282,0.046333333,0.636666667,0.276,0.041,ZTF21abjnwwm,71.09405053,72.71768425,True,Object Not Found,0.134,0.312,0.294,0.26
283,0.549666667,0.104,0.299,0.047333333,ZTF21abxdibe,27.39863428,-23.2011164,True,Object Not Found,0.398,0.156,0.258,0.188
284,0.383333333,0.322,0.246666667,0.048,ZTF21abyfywy,20.11908616,6.74350905,True,Object Not Found,0.324,0.244,0.202,0.23
285,0.486333333,0.137,0.291333333,0.085333333,ZTF21abzbmhz,,,False,Object Not Found,0.356,0.19,0.192,0.262
286,0.534333333,0.111,0.225,0.129666667,ZTF21acaoqxf,39.49058874,3.54097401,True,Object Not Found,0.374,0.184,0.194,0.248
287,0.382,0.297666667,0.300333333,0.02,ZTF21abxaehw,15.62021772,23.5214345,True,Object Not Found,0.33,0.196,0.202,0.272
288,0.388666667,0.290333333,0.244666667,0.076333333,ZTF21abxmjqd,28.9656226,16.39905455,True,Object Not Found,0.33,0.138,0.216,0.316
289,0.368666667,0.317666667,0.293,0.020666667,ZTF21abxdkwj,47.68580604,23.56214203,True,Object Not Found,0.256,0.208,0.216,0.32
290,0.348,0.428666667,0.218666667,0.004666667,ZTF21abwdpmd,64.71297224,69.52861324,True,Object Not Found,0.114,0.258,0.29,0.338
291,0.453666667,0.173666667,0.249666667,0.123,ZTF21abwulai,13.79717872,38.91344043,True,Object Not Found,0.37,0.152,0.254,0.224
292,0.388,0.4,0.2,0.012,ZTF21abxabce,18.67556449,16.01307403,True,Object Not Found,0.254,0.194,0.192,0.36
293,0.247,0.217666667,0.530333333,0.005,ZTF21abshvov,69.5003071,70.34587984,True,Object Not Found,0.284,0.238,0.308,0.17
294,0.530666667,0.118666667,0.295333333,0.055333333,ZTF21abvajfq,229.9810604,27.72638203,True,Object Not Found,0.37,0.2,0.24,0.19
295,0.295333333,0.37,0.084333333,0.250333333,ZTF21abubzqa,21.73653852,42.21433954,True,Object Not Found,0.274,0.3,0.236,0.19
296,0.584666667,0.124666667,0.257333333,0.033333333,ZTF21abvfacx,278.5783959,18.1914592,True,Object Not Found,0.584,0.124,0.238,0.054
297,0.523666667,0.161333333,0.265,0.05,ZTF21abvypkt,269.8343002,57.24729524,True,Object Not Found,0.382,0.144,0.212,0.262
298,0.269666667,0.227333333,0.497,0.006,ZTF18aafplxw,106.2259672,22.34754589,True,Object Not Found,0.23,0.24,0.382,0.148
299,0.418333333,0.131333333,0.153333333,0.297,ZTF21abjvwcd,16.56124909,40.82370223,True,Object Not Found,0.48,0.168,0.208,0.144
300,0.38,0.399666667,0.205666667,0.014666667,ZTF21acekutq,6.79471448,42.25832596,True,Object Not Found,0.192,0.27,0.17,0.368
301,0.286,0.336666667,0.338333333,0.039,ZTF21abyvdyi,,,False,Object Not Found,0.28,0.144,0.532,0.044
302,0.59,0.119333333,0.186333333,0.104333333,ZTF21abxnhpn,47.59423147,-3.02215802,True,Object Not Found,0.398,0.14,0.204,0.258
303,0.356666667,0.35,0.288,0.005333333,ZTF21abuvrte,237.994228,39.18168858,True,Object Not Found,0.252,0.238,0.332,0.178
304,0.613,0.097,0.170666667,0.119333333,ZTF18aafzers,123.0238809,29.4043634,True,Object Not Found,0.524,0.102,0.348,0.026
305,0.575333333,0.088666667,0.308333333,0.027666667,ZTF21abwcois,19.28690728,39.4733362,True,Object Not Found,0.418,0.128,0.328,0.126
306,0.419666667,0.098666667,0.456,0.025666667,ZTF21acbcjwa,49.41605601,35.39362236,True,Object Not Found,0.314,0.228,0.35,0.108
307,0.4,0.143333333,0.237,0.219666667,ZTF21abrpuse,47.97898551,30.95900964,True,Object Not Found,0.222,0.238,0.332,0.208
308,0.298,0.525333333,0.160666667,0.016,ZTF21abvcxel,,,False,Object Not Found,0.13,0.514,0.194,0.162
309,0.300666667,0.213666667,0.407,0.078666667,ZTF21abvbdyr,312.7781324,-18.62628799,True,Object Not Found,0.336,0.104,0.482,0.078
310,0.109666667,0.194,0.649333333,0.047,ZTF21abklcjq,257.4692078,41.22324002,True,Object Not Found,0.258,0.104,0.602,0.036
311,0.308333333,0.497333333,0.139666667,0.054666667,ZTF21abvcxid,43.26576165,42.853454,True,Object Not Found,0.126,0.364,0.182,0.328
312,0.367666667,0.307,0.273666667,0.051666667,ZTF18aahlttt,210.4775731,37.13776102,True,Object Not Found,0.388,0.176,0.26,0.176
313,0.384666667,0.296333333,0.311333333,0.007666667,ZTF21abvamvu,234.8886139,72.70820001,True,Object Not Found,0.26,0.192,0.218,0.33
314,0.686,0.103333333,0.068,0.142666667,ZTF21abqfpsc,291.6435373,-26.34743668,True,Object Not Found,0.524,0.14,0.22,0.116
315,0.224333333,0.218333333,0.520333333,0.037,ZTF21abuytrt,305.1336915,-8.24378955,True,Object Not Found,0.43,0.134,0.378,0.058
316,0.388666667,0.132333333,0.452333333,0.026666667,ZTF18aahtjsc,169.2049929,46.91068355,True,Object Not Found,0.416,0.13,0.384,0.07
317,0.431333333,0.161,0.337,0.070666667,ZTF18aahvndq,198.7226682,27.00811983,True,Object Not Found,0.364,0.142,0.362,0.132
318,0.390666667,0.293666667,0.274666667,0.041,ZTF21abvdyed,259.7655571,25.36490581,True,Object Not Found,0.154,0.284,0.146,0.416
319,0.351,0.146333333,0.484333333,0.018333333,ZTF21abvbihc,270.6677717,42.79549253,True,Object Not Found,0.38,0.112,0.462,0.046
320,0.368333333,0.302,0.301333333,0.028333333,ZTF21abwtlzt,351.2959154,9.4063851,True,Object Not Found,0.278,0.16,0.298,0.264
321,0.677333333,0.084,0.082,0.156666667,ZTF18aailmnv,214.2002525,58.48428181,True,Object Not Found,0.524,0.152,0.208,0.116
322,0.512333333,0.164666667,0.295,0.028,ZTF18aailsok,218.7951155,58.07053977,True,Object Not Found,0.372,0.192,0.272,0.164
323,0.396333333,0.163666667,0.422,0.018,ZTF21abtwvyl,9.07733897,10.55757483,True,Object Not Found,0.354,0.13,0.432,0.084
324,0.431333333,0.320333333,0.245666667,0.002666667,ZTF18aaisgnk,176.357109,55.52725371,True,Object Not Found,0.36,0.196,0.328,0.116
325,0.504333333,0.186,0.297666667,0.012,ZTF21abvjcnb,353.7233575,11.41314499,True,Object Not Found,0.29,0.166,0.402,0.142
326,0.588,0.120666667,0.280333333,0.011,ZTF21absxgsy,42.19234169,32.47593029,True,Object Not Found,0.224,0.178,0.42,0.178
327,0.468666667,0.155,0.363666667,0.012666667,ZTF18aaiuvja,186.1775502,63.39152975,True,No Classification,0.366,0.142,0.416,0.076
328,0.608666667,0.156333333,0.221666667,0.013333333,ZTF18aaiuynw,201.1120271,37.04953262,True,Object Not Found,0.4,0.168,0.23,0.202
329,0.528,0.109666667,0.340666667,0.021666667,ZTF21abyvglm,291.141762,62.90494314,True,SN Ia,0.458,0.136,0.298,0.108
330,0.471333333,0.151666667,0.188,0.189,ZTF18aaiykoz,239.4977509,40.03399236,True,SN Ia,0.37,0.24,0.266,0.124
331,0.376666667,0.278666667,0.341666667,0.003,ZTF18aajgjow,167.9869302,28.25611225,True,No Classification,0.274,0.196,0.352,0.178
332,0.394,0.123333333,0.457,0.025666667,ZTF18aajivpr,179.1966715,52.48437566,True,SN Ia,0.248,0.264,0.356,0.132
333,0.340666667,0.111333333,0.530666667,0.017333333,ZTF21abulrsl,72.76972311,-5.96042829,True,SN Ia-91bg-like,0.394,0.132,0.38,0.094
334,0.306333333,0.372333333,0.309666667,0.011666667,ZTF21abwetvg,116.6890043,22.24040299,True,No Classification,0.138,0.306,0.224,0.332
335,0.389666667,0.296,0.306333333,0.008,ZTF21abxnxac,126.5466486,43.04996319,True,Object Not Found,0.292,0.19,0.224,0.294
336,0.209333333,0.505666667,0.204666667,0.080333333,ZTF21abqqbfz,11.78191839,-25.66063659,True,SN Ia,0.274,0.266,0.206,0.254
337,0.353666667,0.306666667,0.336333333,0.003333333,ZTF21abviaaa,7.49039323,-18.66852301,True,No Classification,0.342,0.212,0.246,0.2
338,0.155333333,0.271,0.567333333,0.006333333,ZTF21abqqalc,8.70685687,-22.11633164,True,No Classification,0.216,0.264,0.342,0.178
339,0.217333333,0.305666667,0.450666667,0.026333333,ZTF21accmlne,308.3537645,54.21936376,True,No Classification,0.288,0.274,0.354,0.084
340,0.097,0.119,0.759333333,0.024666667,ZTF18aakkrjm,183.4407181,24.35602416,True,SN Ib,0.29,0.13,0.5,0.08
341,0.114333333,0.170666667,0.664,0.051,ZTF21abiviyk,37.16249036,30.7339298,True,No Classification,0.152,0.256,0.374,0.218
342,0.535666667,0.109666667,0.101666667,0.253,ZTF21abrpigj,21.52599571,10.74433079,True,No Classification,0.436,0.14,0.262,0.162
343,0.129666667,0.429333333,0.432666667,0.008333333,ZTF21abouzsv,21.76224224,-13.70728727,True,Object Not Found,0.134,0.362,0.306,0.198
344,0.643666667,0.119333333,0.084,0.153,ZTF21abrpoaq,18.08269758,-9.67637275,True,Object Not Found,0.536,0.106,0.238,0.12
345,0.359666667,0.298333333,0.319,0.023,ZTF18abrebsb,32.40815182,-2.78554384,True,Object Not Found,0.376,0.2,0.308,0.116
346,0.370666667,0.330333333,0.281666667,0.017333333,ZTF21abwulxy,33.12426904,39.82571702,True,Object Not Found,0.304,0.154,0.338,0.204
347,0.545,0.094333333,0.200666667,0.16,ZTF21abshszs,,,False,Object Not Found,0.492,0.128,0.272,0.108
348,0.502666667,0.147333333,0.320666667,0.029333333,ZTF21abwcnod,19.84028747,24.62625705,True,Object Not Found,0.348,0.182,0.238,0.232
349,0.639333333,0.133,0.204333333,0.023333333,ZTF21abvwvba,,,False,Object Not Found,0.362,0.182,0.196,0.26
350,0.643,0.099333333,0.243333333,0.014333333,ZTF18aalpkwb,152.9209676,33.61818248,True,Object Not Found,0.488,0.112,0.262,0.138
351,0.389,0.28,0.324,0.007,ZTF18aalxmaq,170.3102577,38.77202229,True,Object Not Found,0.414,0.216,0.202,0.168
352,0.621666667,0.140333333,0.231,0.007,ZTF21abvxguf,56.02825165,-11.61149948,True,Object Not Found,0.524,0.116,0.274,0.086
353,0.250666667,0.313,0.402,0.034333333,ZTF21abuzuih,84.90381339,57.26053078,True,Object Not Found,0.406,0.21,0.298,0.086
354,0.373,0.218333333,0.404,0.004666667,ZTF21abyslsz,118.7109701,19.5437739,True,Object Not Found,0.288,0.278,0.27,0.164
355,0.147333333,0.174,0.674666667,0.004,ZTF21abzlptr,136.7325954,49.77320015,True,Object Not Found,0.162,0.312,0.31,0.216
356,0.688666667,0.162666667,0.069666667,0.079,ZTF21abousyu,293.8959968,53.25062809,True,Object Not Found,0.576,0.096,0.266,0.062
357,0.387666667,0.317666667,0.269666667,0.025,ZTF18aanbmyj,226.7498856,65.66841538,True,Object Not Found,0.296,0.192,0.28,0.232
358,0.193333333,0.279,0.496666667,0.031,ZTF21acahxze,337.5197516,38.17049854,True,Object Not Found,0.408,0.2,0.318,0.074
359,0.552,0.144,0.148,0.156,ZTF18aangpkx,255.3387952,32.78560655,True,Object Not Found,0.412,0.176,0.296,0.116
360,0.575666667,0.164,0.202333333,0.058,ZTF18aannern,238.7580391,41.57836309,True,Object Not Found,0.548,0.124,0.27,0.058
